station,year,season,summacpreywt,nmacpreysp,nbenthivorespp,nstomtot,meanmacpreywt,meanbenthivorelen.simple,meanbenthivorelen.weighted,depthm,lat,lon,bWT,bSA,bDO,SST
NM20210901123,2021,FALL,0.09,1,5,16,0.005625,25.81469438,17.85435184,16.002,35.3049,-75.4716,21.03,34.45,7.04,16.9
NM20210901124,2021,FALL,0.181,1,4,14,0.012928571,25.49099357,16.46883236,15.72768,35.4288,-75.454,17.39,32.33,7.18,16.7
NM20210901125,2021,FALL,0.45,3,2,16,0.028125,14.4375,13.278401,28.0416,41.0772,-71.9719,20.11,31.98,6.91,20.09
NM20210901126,2021,FALL,8.14,5,6,30,0.271333333,26.24120462,22.22013069,34.4424,41.1511,-71.6983,19.54,33.12,7.02,19.88
NM20210901127,2021,FALL,0.577,4,6,25,0.02308,24.76308253,9.311669071,22.86,41.1281,-72.041,20.02,32.05,6.88,20.08
NM20210901128,2021,FALL,8.493,4,7,23,0.36926087,27.01808529,8.283517352,32.3088,41.2257,-71.6274,19.4,33.6,7.18,20.1
NM20210901129,2021,FALL,0.495,3,6,30,0.0165,21.98362367,13.03751046,37.6428,41.2911,-71.6752,18.72,34.25,6.04,19.83
NM20210901130,2021,FALL,9.11,8,7,35,0.260285714,27.41445606,8.940283413,40.2336,41.2725,-71.7324,18.36,34.45,4.98,19.99
NM20210901131,2021,FALL,1507.399,7,7,27,55.82959259,25.4709166,10.49994848,34.7472,41.2378,-71.7558,19.23,33.58,5.9,20.04
NM20210901132,2021,FALL,32.966,8,7,29,1.136758621,27.36460101,10.54953477,32.24784,41.2918,-71.8471,19.81,33.23,7.35,19.86
NM20210901133,2021,FALL,8.192,9,7,32,0.256,26.25806333,14.92463409,35.6616,41.1904,-71.8699,19.73,32.67,6.64,20.17
NM20210901134,2021,FALL,0.572,5,6,22,0.026,26.46452381,8.603458918,40.32504,41.2272,-71.967,19.41,33.79,6.49,19.86
NM20210901135,2021,FALL,2.518,4,4,19,0.132526316,25.9516617,20.25836987,20.05584,41.4036,-71.0337,19.11,33.36,6.92,19.34
NM20210901136,2021,FALL,18.104,7,6,34,0.532470588,25.00338097,13.77450132,22.52472,41.3936,-71.1396,19.26,33.93,6.37,19.24
NM20210901137,2021,FALL,7.223,4,5,20,0.36115,29.36803424,27.7924308,23.22576,41.3841,-71.4505,19.32,33.14,7.46,19.58
NM20210901138,2021,FALL,7.845,5,5,25,0.3138,25.74976019,6.520913338,35.72256,41.2975,-71.4006,18.75,34.71,5.16,19.49
NM20210901139,2021,FALL,2.334,6,5,23,0.101478261,20.86720435,8.62368443,36.08832,41.2762,-71.4409,18.94,34.84,6,19.42
NM20210901140,2021,FALL,5.573,8,5,29,0.192172414,26.78283793,20.23263498,26.2128,41.3572,-71.446,19.32,33.32,7.24,19.76
NM20210901141,2021,FALL,2.53,9,7,35,0.072285714,26.95679382,13.45466729,46.3296,41.2658,-71.5334,19.22,33.56,6.45,19.48
NM20210901142,2021,FALL,1.898,5,6,24,0.079083333,24.90676693,8.929751029,35.5092,41.3172,-70.9083,18.35,33.65,7.16,18.64
NM20210901143,2021,FALL,0.494,2,6,26,0.019,27.71814908,10.42610747,33.74136,41.3204,-70.9392,18.15,33.92,6.54,18.73
NM20210901144,2021,FALL,6.077,6,7,34,0.178735294,23.79396351,10.04943563,31.76016,41.3253,-70.9647,18.14,33.71,5.66,18.71
NM20210901145,2021,FALL,7.487,6,8,30,0.249566667,25.41431215,9.96664374,31.5468,41.36,-71.1485,19.11,34.19,4.6,19.41
NM20210901146,2021,FALL,6.914,10,6,44,0.157136364,25.12593409,7.975955692,37.67328,41.24,-71.448,18.63,34.65,6.27,19.49
NM20210901147,2021,FALL,4.741,6,6,40,0.118525,24.7275075,9.188035224,37.85616,41.2234,-71.4814,18.67,34.43,7.47,19.37
NM20210901148,2021,FALL,1.401,3,8,24,0.058375,28.91007978,7.202059979,34.25952,41.3546,-71.4138,19.17,33.82,6.52,19.38
NM20210901149,2021,FALL,1.641,3,4,17,0.096529412,19.35294118,8.05362607,40.96512,41.2685,-71.447,18.99,34.77,5.54,19.49
NM20210901150,2021,FALL,14.213,10,5,28,0.507607143,24.7662569,10.11518992,43.70832,41.2961,-71.5514,18.62,34.81,5.9,19.31
NM20220401001,2022,SPRING,0.639,2,6,19,0.033631579,31.23361526,12.43351963,23.95728,41.0494,-71.8601,11.43,31.15,8.95,12.64
NM20220401002,2022,SPRING,0.94,5,7,23,0.040869565,29.3357287,10.02446328,17.9832,41.016,-71.9461,11.55,31.19,8.96,12.24
NM20220401003,2022,SPRING,4.631,4,8,30,0.154366667,27.113287,27.77017149,11.43,40.8449,-72.4369,11.4,31.85,8.88,12.16
NM20220401004,2022,SPRING,3.159,10,6,19,0.166263158,29.89213316,27.50478141,11.76528,40.9793,-72.0695,11.08,31.43,8.86,12.35
NM20220401005,2022,SPRING,4.458,3,6,18,0.247666667,37.73592245,10.51216461,18.77568,40.9499,-72.1047,10.83,31.61,9.03,12.4
NM20220401006,2022,SPRING,2.689,5,5,24,0.112041667,19.9813725,10.8894585,16.002,40.8617,-72.3674,9.76,32.15,9.09,12.5
NM20220401007,2022,SPRING,44.717,6,6,16,2.7948125,36.9381725,13.04402185,16.1544,40.9427,-72.1447,10.83,31.62,9.04,12.2
NM20220401008,2022,SPRING,0.352,1,7,18,0.019555556,34.42369909,43.16354469,10.72896,40.7142,-72.8957,9.98,31.73,9.12,11.35
NM20220401009,2022,SPRING,3.815,8,6,21,0.181666667,38.24816379,41.10577676,10.39368,40.666,-73.0331,10.71,31.87,8.83,11.03
NM20220401010,2022,SPRING,6.867,5,8,19,0.361421053,34.97363465,30.67503535,13.95984,40.637,-73.1303,10.72,31.93,8.81,11.43
NM20220401011,2022,SPRING,0.097,5,8,23,0.004217391,25.6563513,28.20019451,15.20952,40.8055,-72.5473,10.2,31.89,8.92,11.72
NM20220401012,2022,SPRING,1.98,2,9,26,0.076153846,33.03190898,23.16566824,15.60576,40.6207,-73.1931,10.89,31.9,8.37,11.79
NM20220401013,2022,SPRING,12.531,5,6,16,0.7831875,36.77343313,35.32486838,12.43584,40.5904,-73.443,11.91,31.54,8.14,12.07
NM20220401014,2022,SPRING,1.415,4,9,25,0.0566,36.46341784,43.33891953,11.18616,40.6026,-73.4023,11.97,31.46,7.96,12.08
NM20220401015,2022,SPRING,0.538,3,9,30,0.017933333,32.40021852,19.69264856,14.72184,40.6138,-73.229,10.67,32.1,9.09,12.04
NM20220401016,2022,SPRING,2.94,4,8,28,0.105,26.85615129,11.47853939,16.55064,40.5663,-73.4179,10.81,32.13,8.75,12.54
NM20220401017,2022,SPRING,10.046,10,9,26,0.386384615,29.53400733,11.69767553,21.12264,40.5642,-73.3696,10.65,31.94,8.99,12.84
NM20220401018,2022,SPRING,14.547,7,7,20,0.72735,39.72805618,13.72467752,13.5636,40.5586,-73.7939,10.33,32.24,8,12.75
NM20220401019,2022,SPRING,2.095,6,8,33,0.063484848,30.16721632,10.02508837,13.50264,40.5051,-73.8851,10.71,31.94,8.74,12.84
NM20220401020,2022,SPRING,10.884,7,8,33,0.329818182,27.46453791,16.42215216,18.98904,40.5434,-73.7331,9.97,32.43,8.37,12.95
NM20220401021,2022,SPRING,22.231,9,9,28,0.793964286,26.42311665,32.47378646,15.88008,40.4048,-73.9454,10.04,32.11,8.47,13.73
NM20220401022,2022,SPRING,17.2,4,10,36,0.477777778,27.90174428,16.11340222,14.6304,40.4396,-73.9404,10.03,32.18,8.55,13.34
NM20220401023,2022,SPRING,21.967,6,5,12,1.830583333,44.69495083,46.91981615,12.07008,39.7791,-74.077,10.66,32.2,8.55,11.07
NM20220401024,2022,SPRING,41.65,7,7,22,1.893181818,30.47104955,43.31512996,14.29512,39.7287,-74.0936,10.61,32.23,8.41,13.05
NM20220401025,2022,SPRING,4.308,9,6,20,0.2154,31.636558,32.3082779,19.56816,40.1706,-73.9435,9.58,32.39,8.04,13.6
NM20220401026,2022,SPRING,6.121,11,10,25,0.24484,32.89791167,35.44474187,19.812,39.8933,-74.0581,10.27,32.21,8.61,11
NM20220401027,2022,SPRING,12.097,9,6,16,0.7560625,33.80468313,7.682579716,17.61744,39.6679,-74.1185,10.19,32.6,8.83,11.34
NM20220401028,2022,SPRING,21.585,8,7,19,1.136052632,33.00588053,42.18397567,14.69136,39.3579,-74.3461,10.29,32.48,8.81,12.41
NM20220401029,2022,SPRING,4.478,5,6,15,0.298533333,38.87818819,45.77952302,10.72896,39.255,-74.5642,11.71,30.63,7.89,13.08
NM20220401030,2022,SPRING,27.411,5,6,20,1.37055,31.6559505,33.19581998,13.2588,39.3086,-74.4277,10.37,32.34,8.39,13.18
NM20220401031,2022,SPRING,27.471,7,7,14,1.962214286,43.27334651,45.18641247,12.25296,39.3052,-74.4587,10.24,32.64,9.04,12.14
NM20220401032,2022,SPRING,4.887,6,5,15,0.3258,36.16188362,26.97208415,20.05584,39.5783,-74.1131,9.53,33.11,8.77,12.2
NM20220401033,2022,SPRING,4.755,7,4,13,0.365769231,33.17537462,10.09865747,18.56232,39.545,-74.152,10.08,32.67,8.91,12.12
NM20220401034,2022,SPRING,3.019,9,7,13,0.232230769,29.97909797,17.53736483,18.98904,39.5199,-74.184,10.1,32.61,9.41,12.77
NM20220401035,2022,SPRING,5.092,2,5,11,0.462909091,19.60527909,8.755165443,19.69008,39.3815,-74.2287,10.21,32.61,8.88,12.92
NM20220401036,2022,SPRING,28.565,6,5,19,1.503421053,34.00540053,36.3977046,14.41704,39.3722,-74.3168,10.22,32.64,9.01,12.56
NM20220401037,2022,SPRING,5.652,11,7,18,0.314,32.19773209,19.9529985,18.22704,39.2188,-74.5077,9.96,32.95,8.84,11.92
NM20220401038,2022,SPRING,0.862,4,5,13,0.066307692,34.37342894,8.996185474,16.48968,38.8884,-74.6291,10.56,32.51,8.15,11.35
NM20220401039,2022,SPRING,7.423,7,9,26,0.2855,31.88852955,24.13818581,13.83792,38.9286,-74.821,11.01,31.15,8.28,12.83
NM20220401040,2022,SPRING,0.201,2,7,14,0.014357143,32.56496823,9.817186118,22.46376,39.1578,-74.5214,10.18,32.99,8.97,13.37
NM20220401041,2022,SPRING,0.954,3,6,16,0.059625,21.12478708,15.40150619,20.75688,39.0555,-74.5261,10.25,33.09,8.91,13.4
NM20220401042,2022,SPRING,2.616,7,5,14,0.186857143,38.69482906,11.92525459,13.22832,39.119,-74.5338,10.23,33.27,8.56,13.55
NM20220401043,2022,SPRING,7.639,8,8,24,0.318291667,33.83570168,18.45618287,16.36776,38.9545,-74.5933,10.71,32.25,8.49,12.29
NM20220401044,2022,SPRING,3.172,4,8,23,0.137913043,33.80482749,23.37181168,11.79576,39.1209,-74.6028,11.27,30.2,7.99,12.73
NM20220401045,2022,SPRING,1.59,5,8,17,0.093529412,34.97914601,39.7531734,14.50848,38.9189,-74.7045,11.03,32.32,8.62,12.21
NM20220401046,2022,SPRING,14.755,8,6,16,0.9221875,40.0503412,35.8498891,13.95984,38.9527,-74.7472,10.85,32.1,8.6,12.83
NM20220401047,2022,SPRING,1.7306,5,5,15,0.115373333,38.77144333,45.16154868,8.2296,38.8555,-74.9391,12.36,31.91,7.92,12.9
NM20220401048,2022,SPRING,6.493,6,7,23,0.282304348,33.20680412,23.43581331,13.1064,38.5391,-75.0107,12,30.27,9.17,13.29
NM20220401049,2022,SPRING,10.562,7,8,25,0.42248,32.56502433,25.10150304,14.05128,38.6312,-75.0369,11.76,29.06,8.9,14.35
NM20220401050,2022,SPRING,17.229,6,6,21,0.820428571,31.84667667,52.11624685,14.08176,38.7285,-75.0611,11.66,29.44,7.58,12.39
NM20220401051,2022,SPRING,2.355,3,5,14,0.168214286,39.47818357,25.08011657,8.5344,38.7051,-74.7466,11.59,32.18,8.74,12.4
NM20220401052,2022,SPRING,0.866,3,6,18,0.048111111,43.19017022,9.14962734,10.3632,38.844,-74.8123,12.02,32.04,8.77,12.61
NM20220401053,2022,SPRING,10.965,4,5,15,0.731,39.36245667,9.200361848,16.1544,38.7084,-74.8443,11.78,31.97,8.75,12.67
NM20220401054,2022,SPRING,9.681,4,5,15,0.6454,43.73426832,8.575352285,11.5824,38.8043,-74.8534,12.04,32.1,8.43,12.89
NM20220401055,2022,SPRING,2.479,4,6,12,0.206583333,51.82999839,62.36820101,5.1816,38.8447,-74.8547,12.21,31.95,7.83,12.26
NM20220401056,2022,SPRING,6.16,7,5,13,0.473846154,45.96765712,51.90440264,16.3068,38.5158,-74.9711,10.82,31.4,8.71,13.01
NM20220401057,2022,SPRING,12.293,7,6,19,0.647,39.17913186,33.38665048,15.24,38.5404,-74.9535,11.5,30.8,8.74,12.69
NM20220401058,2022,SPRING,40.263,5,6,20,2.01315,41.56287368,33.6385957,12.4968,38.8134,-74.9754,12.45,31.99,7.55,12.51
NM20220401059,2022,SPRING,13.851,6,4,15,0.9234,41.3919603,31.77630022,18.5928,38.6291,-74.7322,11.23,32.34,8.74,11.98
NM20220401060,2022,SPRING,20.477,8,5,23,0.890304348,35.77085652,50.66788748,22.86,38.6603,-74.742,10.94,32.32,8.75,12.18
NM20220401061,2022,SPRING,3.504,4,6,25,0.14016,31.94526306,19.49700028,25.908,38.521,-74.8236,10.58,32.42,8.41,11.65
NM20220401062,2022,SPRING,10.833,12,6,18,0.601833333,37.16415123,42.64017334,28.0416,38.6703,-74.8768,10.85,32.27,8.32,12.56
NM20220401063,2022,SPRING,16.082,8,7,25,0.64328,38.3077691,20.6556578,17.9832,38.5439,-74.9187,10.96,31.58,8.27,12.85
NM20220401064,2022,SPRING,6.377,5,4,12,0.531416667,32.06899833,26.8874638,9.7536,38.4434,-75.0319,12.44,29.96,9.28,13.81
NM20220401065,2022,SPRING,33.771,6,5,13,2.597769231,33.50063846,27.93759212,9.4488,38.4089,-75.0409,11.72,30.54,9.5,13.76
NM20220401066,2022,SPRING,15.045,6,5,25,0.6018,33.55641848,8.882977557,21.336,38.3424,-74.8545,10.79,32.44,8.69,12.21
NM20220401067,2022,SPRING,2.321,4,5,14,0.165785714,36.20552769,25.06901876,14.6304,38.3305,-74.9201,11.03,31.97,9.91,14.19
NM20220401068,2022,SPRING,10.392,10,5,18,0.577333333,28.73164123,8.576334961,14.0208,38.2516,-74.9435,10.89,32.41,8.84,12.45
NM20220401069,2022,SPRING,17.854,7,8,26,0.686692308,32.41910599,11.89525037,13.1064,38.3433,-74.9944,10.85,31.89,8.58,12.79
NM20220401070,2022,SPRING,8.693,5,6,16,0.5433125,33.39786245,42.95148735,17.16024,38.4087,-74.9749,10.76,31.56,8.76,13.66
NM20220401071,2022,SPRING,14.8066,5,4,11,1.346054545,41.21135935,27.66189623,15.24,38.1186,-75.0425,10.87,31.97,8.66,12.15
NM20220401072,2022,SPRING,8.3842,12,5,19,0.441273684,34.6387302,14.0133282,13.716,38.0306,-75.0709,10.85,32.24,8.75,12.26
NM20220401073,2022,SPRING,3.797,6,9,24,0.158208333,27.84483583,19.97690738,18.5928,38.1048,-75.0644,11.4,31.32,8.48,12.47
NM20220401074,2022,SPRING,1.003,5,7,21,0.047761905,18.06169476,25.69395689,5.7912,37.8377,-75.459,14.38,31.45,8.03,14.27
NM20220401075,2022,SPRING,19.302,5,5,16,1.206375,48.00344425,43.6906815,14.6304,37.8419,-75.2956,12.47,31.46,8.2,12.77
NM20220401076,2022,SPRING,1.392,4,5,16,0.087,21.85630438,28.38940399,6.4008,37.657,-75.5678,13.52,32.22,8.59,14.85
NM20220401077,2022,SPRING,0.067,1,5,14,0.004785714,31.40742357,26.13625521,9.4488,37.9201,-75.295,13.25,30.92,7.92,13.23
NM20220401078,2022,SPRING,3.306,5,5,17,0.194470588,28.0487444,20.55050514,7.0104,37.8361,-75.4222,13.65,31.88,8.68,14.54
NM20220401079,2022,SPRING,14.587,6,5,18,0.810388889,34.18553311,21.89383625,18.8976,37.9934,-75.0503,11.09,32.41,8.76,11.12
NM20220401080,2022,SPRING,16.963,1,4,12,1.413583333,34.72701167,39.68789667,14.6304,37.9253,-75.1726,12.12,31.26,8.85,12.34
NM20220401081,2022,SPRING,16.689,7,6,16,1.0430625,43.2840365,24.15220589,14.6304,37.9926,-75.1558,12.2,30.84,9.33,12.26
NM20220401082,2022,SPRING,19.089,10,6,15,1.2726,43.26150082,48.32402713,17.6784,37.7067,-75.3437,11.99,32.01,8.42,12.87
NM20220401083,2022,SPRING,88.7,6,6,17,5.217647059,37.68954498,55.23554899,14.3256,37.753,-75.3473,12.17,31.89,8.56,14.48
NM20220401084,2022,SPRING,24.952,4,5,17,1.467764706,27.96968353,26.82333456,16.1544,37.6577,-75.38,12.3,32.01,8.52,12.77
NM20220401085,2022,SPRING,23.697,7,6,20,1.18485,33.99951691,42.1841475,17.0688,37.6039,-75.447,12.53,32.26,8.43,12.88
NM20220401086,2022,SPRING,1.925,6,5,16,0.1203125,23.49951938,22.96471808,14.0208,37.7176,-75.4796,13.78,32.53,8.15,13.37
NM20220401087,2022,SPRING,1.93,5,6,16,0.120625,35.15472907,40.3618613,8.8392,37.5438,-75.4962,12.81,32.38,8.43,13.16
NM20220401088,2022,SPRING,0.347,2,4,11,0.031545455,26.88082091,32.41325246,10.0584,37.4797,-75.596,13.56,32.46,8.45,14.16
NM20220401089,2022,SPRING,0.767,3,4,12,0.063916667,26.95994052,26.47300702,8.8392,37.5334,-75.5906,14.1,32.47,8.36,14.2
NM20220401090,2022,SPRING,0,0,3,9,0,30.40857667,40.71741775,9.7536,37.3443,-75.6519,14.1,32.73,8.2,14.32
NM20220401091,2022,SPRING,1.31,4,3,6,0.218333333,36.64367833,54.99140598,8.5344,37.2825,-75.6949,14.21,32.73,8.16,14.19
NM20220401092,2022,SPRING,1.511,2,4,7,0.215857143,31.22841,44.45682,11.8872,37.3433,-75.5506,13.18,32.76,8.45,13.72
NM20220401093,2022,SPRING,2.231,6,6,23,0.097,33.18419124,13.16489946,14.9352,37.3886,-75.544,13.14,32.72,8.41,13.65
NM20220401094,2022,SPRING,50.579,5,6,18,2.809944444,37.85436392,19.23709515,14.0208,37.267,-75.6433,13.49,32.82,8.35,13.5
NM20220401095,2022,SPRING,4.89,3,6,13,0.376153846,45.91322883,55.04692984,11.2776,37.3457,-75.6292,14,32.74,8.27,14.33
NM20220401096,2022,SPRING,0.118,3,4,14,0.008428571,26.23820857,31.6999807,9.7536,37.1043,-75.7558,14.23,32.89,8.26,14.25
NM20220401097,2022,SPRING,0.325,4,3,13,0.025,27.59293462,20.21843992,11.55192,36.5816,-75.8459,12.11,32.11,8.66,13.68
NM20220401098,2022,SPRING,0.081,1,4,14,0.005785714,26.44513071,18.28127978,10.8204,36.6201,-75.8723,12.31,31.78,8.75,14.02
NM20220401099,2022,SPRING,21.861,2,3,11,1.987363636,42.10375091,50.44731147,10.2108,37.0234,-75.8671,11.83,31.55,8.98,13.93
NM20220401100,2022,SPRING,38.195,1,5,15,2.546333333,38.359508,40.6265021,10.3632,36.9822,-75.8853,11.7,31.45,8.83,13.3
NM20220401101,2022,SPRING,2.653,2,3,10,0.2653,37.610649,40.8185496,8.2296,37.0351,-75.8781,12.35,31.16,8.91,13.54
NM20220401102,2022,SPRING,15.442,5,6,23,0.671391304,28.18081347,10.99220443,15.5448,37.0504,-75.6984,13.23,33,8.6,13.87
NM20220401103,2022,SPRING,1.763,2,4,11,0.160272727,31.10090545,48.00470957,11.5824,37.0673,-75.7054,13.6,32.98,8.46,14.26
NM20220401104,2022,SPRING,0.231,2,5,12,0.01925,30.89529264,45.39167446,12.192,37.132,-75.722,13.82,32.91,8.36,13.78
NM20220401105,2022,SPRING,0.245,1,4,15,0.016333333,23.35036733,15.70441471,12.4968,36.9708,-75.7393,12.83,32.82,8.64,13.41
NM20220401106,2022,SPRING,0.367,3,5,15,0.024466667,31.15134798,50.31232075,16.67256,36.734,-75.7795,11.73,32.63,8.54,17.64
NM20220401107,2022,SPRING,1.172,3,4,18,0.065111111,23.53433278,30.62883834,14.56944,36.5866,-75.8226,11.89,32.66,8.5,15.22
NM20220401108,2022,SPRING,0.226,2,4,14,0.016142857,24.40043929,28.18419247,15.14856,36.6169,-75.8054,11.96,32.66,8.65,15.72
NM20220401109,2022,SPRING,0,0,2,8,0,28.26178875,44.08077903,18.31848,36.8571,-75.821,11.45,32.52,8.77,17.81
NM20220401110,2022,SPRING,0.025,1,3,11,0.002272727,26.44200636,26.14184356,17.49552,36.68,-75.8423,12.08,32.51,8.73,14.83
NM20220401111,2022,SPRING,0,0,3,6,0,37.34115833,56.68075167,13.35024,36.8896,-75.8678,11.74,32.14,9.05,17.3
NM20220401112,2022,SPRING,0,0,4,10,0,31.920815,33.49628272,10.63752,36.0312,-75.6517,12.46,32.99,8.4,13.52
NM20220401113,2022,SPRING,0.048,3,4,14,0.003428571,30.19000912,18.57530681,13.16736,36.4948,-75.8277,13.54,31.29,9.01,16.19
NM20220401114,2022,SPRING,0.357,1,3,9,0.039666667,29.22136778,31.63013794,14.41704,35.8554,-75.5513,13.16,32.27,8.55,13.82
NM20220401115,2022,SPRING,0,0,3,7,0,39.77381571,63.85110639,21.54936,36.2199,-75.6594,12.19,33.45,8.66,15.67
NM20220401116,2022,SPRING,0.083,1,3,9,0.009222222,28.63555444,35.8651984,19.26336,36.2805,-75.7295,12.04,32.91,8.7,16.29
NM20220401117,2022,SPRING,0,0,2,8,0,36.46943875,24.24517756,13.80744,36.2677,-75.7716,12.4,32.38,8.29,14.32
NM20220401118,2022,SPRING,1.616,5,4,12,0.134666667,28.11054583,49.84335228,18.37944,36.5299,-75.7911,12.04,32.92,8.41,16.34
NM20220401119,2022,SPRING,0.003,1,2,7,0.000428571,20.28571429,20.53333333,14.478,35.2703,-75.4822,19.25,36.1,7.74,18.74
NM20220401120,2022,SPRING,0.562,7,2,14,0.040142857,14.28571429,13.34642857,12.67968,35.4582,-75.4644,17.05,35.44,7.67,16.55
NM20220401121,2022,SPRING,0.016,3,2,15,0.001066667,15.86666667,17.07787511,13.16736,35.5658,-75.3884,16.25,34.89,7.79,17.21
NM20220401122,2022,SPRING,0.739,3,2,6,0.123166667,18.91666667,19.39,20.84832,35.3866,-75.419,18.74,36.33,7.53,18.08
NM20220401123,2022,SPRING,0.24,2,3,8,0.03,19.875,19.80769231,21.39696,35.4079,-75.4137,18.61,36.4,7.52,17.61
NM20220401124,2022,SPRING,0,0,2,6,0,13.16666667,12.43684211,13.89888,35.5815,-75.4428,14.46,32.56,8.42,15.98
NM20220401125,2022,SPRING,13.393,8,7,35,0.382657143,25.02108057,10.55943619,34.71672,41.3027,-71.7033,10.09,32.36,8.75,13.44
NM20220401126,2022,SPRING,33.781,12,7,43,0.785604651,30.20905598,18.44016867,21.73224,41.1339,-71.9715,11.73,30.53,8.85,12.59
NM20220401127,2022,SPRING,6.41,4,5,22,0.291363636,28.95575845,20.10244859,26.94432,41.1624,-71.7536,10.44,31.75,8.99,12.71
NM20220401128,2022,SPRING,20.5718,9,8,48,0.428579167,23.46288958,17.13035098,38.37432,41.2476,-71.7718,9.99,32.31,8.67,13.24
NM20220401129,2022,SPRING,6.286,7,6,24,0.261916667,31.01881242,19.36441859,30.6324,41.1619,-71.7792,10.53,31.21,9,12.03
NM20220401130,2022,SPRING,9.615,11,8,48,0.2003125,22.60526958,13.62847707,37.1856,41.2274,-71.8137,10.12,32.12,8.68,11.95
NM20220401131,2022,SPRING,5.846,6,6,20,0.2923,32.64801982,13.29460494,26.91384,41.3,-71.8025,10.22,32.18,8.76,12.25
NM20220401132,2022,SPRING,16.002,8,7,51,0.313764706,24.18531255,15.90840939,39.95928,41.2673,-71.6997,9.76,32.55,8.78,13.59
NM20220401133,2022,SPRING,8.009,7,6,39,0.205358974,24.46470872,17.04572464,46.87824,41.243,-71.9191,10.07,32.14,8.66,11.76
NM20220401134,2022,SPRING,8.9,6,8,44,0.202272727,27.99730066,18.02801143,33.86328,41.2157,-71.9398,10.31,31.63,8.9,11.55
NM20220401135,2022,SPRING,12.948,15,6,29,0.446482759,26.90691345,31.14581911,37.15512,41.1801,-71.5308,9.53,32.71,8.48,12.49
NM20220401136,2022,SPRING,3.388,10,6,32,0.105875,26.62787281,12.04375729,28.194,41.3515,-71.1019,12.3,32.47,8.51,13.53
NM20220401137,2022,SPRING,11.414,12,7,49,0.232938776,27.39249664,16.12122471,27.15768,41.3314,-71.0319,9.99,32.8,8.62,13.23
NM20220401138,2022,SPRING,5.595,14,8,46,0.121630435,29.14924969,15.03931976,22.46376,41.4415,-71.1414,12.33,32.38,8.82,13.44
NM20220401139,2022,SPRING,0.096,3,5,36,0.002666667,29.94520581,20.83083744,23.37816,41.4265,-71.2228,12.07,32.45,8.49,13.67
NM20220401140,2022,SPRING,42.622,12,7,40,1.06555,27.96503723,26.75017365,39.86784,41.215,-71.5226,10.28,32.49,8.73,13.15
NM20220401141,2022,SPRING,1.147,5,4,26,0.044115385,23.83542615,15.43446347,32.12592,41.2269,-71.5977,10.62,32.18,8.97,12.49
NM20220401142,2022,SPRING,16.832,10,6,58,0.290206897,25.45408793,13.66707676,46.39056,41.2789,-71.5047,10.1,32.51,8.61,13.82
NM20220401143,2022,SPRING,13.065,12,7,32,0.40828125,24.78831188,23.96518412,39.74592,41.2398,-71.2321,9.6,32.92,7.67,13.52
NM20220401144,2022,SPRING,15.5555,14,7,52,0.299144231,28.89694951,17.05764815,29.718,41.3514,-71.0087,12.02,32.5,8.5,13.07
NM20220401145,2022,SPRING,3.387,11,8,33,0.102636364,28.65006858,21.44507635,36.24072,41.3272,-71.2271,10.66,32.3,8.49,12.89
NM20220401146,2022,SPRING,35.714,13,7,51,0.70027451,25.84739002,20.70546152,47.97552,41.2747,-71.5503,9.39,32.59,8.73,12.47
NM20220401147,2022,SPRING,6.913,8,6,29,0.23837931,25.86102483,14.82983748,31.12008,41.3757,-71.2701,11.56,32.5,8.58,13.25
NM20220401148,2022,SPRING,22.524,10,6,38,0.592736842,25.34997786,25.2354983,42.09288,41.2004,-71.5195,9.46,32.74,8.73,11.47
NM20220401149,2022,SPRING,18.532,13,6,45,0.411822222,27.32205628,17.26712192,36.60648,41.1968,-71.4894,9.45,32.7,8.7,12.41
NM20220401150,2022,SPRING,30.301,7,4,10,3.0301,50.01436826,56.73368154,32.18688,41.1495,-71.5207,9.86,32.72,8.72,13.11
NM20220901001,2022,FALL,11.0498,4,7,20,0.55249,22.45933216,8.644906692,21.39696,41.0472,-71.8659,18.97,32.85,6.99,19.58
NM20220901002,2022,FALL,2.441,2,5,18,0.135611111,25.65946733,9.719095511,16.4592,41.0161,-71.9463,18.88,32.67,6.78,18.89
NM20220901003,2022,FALL,6.504,5,6,21,0.309714286,28.33510638,13.28176445,8.90016,40.8753,-72.3563,18.61,33.09,6.58,18.62
NM20220901004,2022,FALL,2.1,7,7,20,0.105,27.1709329,7.885757227,10.45464,40.907,-72.2742,18.68,33.05,7.05,18.55
NM20220901005,2022,FALL,6.2502,6,4,17,0.367658824,25.52330421,9.74980401,15.5448,40.9738,-72.0329,18.85,33.03,6.83,18.18
NM20220901006,2022,FALL,3.1956,4,8,28,0.114128571,24.3363675,10.59509058,14.05128,40.8501,-72.4086,18.05,33.2,6.95,18.55
NM20220901007,2022,FALL,2.62,4,6,22,0.119090909,28.14117305,10.02208733,19.5072,40.9578,-72.0867,18.73,32.93,7.11,18.42
NM20220901008,2022,FALL,21.1889,5,5,22,0.963131818,21.45426091,27.24360884,8.8392,40.7617,-72.7201,16.77,32.07,6.57,16.76
NM20220901009,2022,FALL,0.6494,2,8,25,0.025976,29.00999185,20.1841323,10.0584,40.6503,-73.093,16.78,32.6,6.81,16.75
